Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
20449798,285,7545,02/13/2023 21:01,Baldwin St / Henry St,7007,02/13/2023 21:06,College St / Huron St,5574,Casual Member
20449811,147,7205,02/13/2023 21:04,Rusholme Park Cres / College St,7711,02/13/2023 21:06,NULL,5370,Casual Member
20449840,220,7275,02/13/2023 21:09,Queen St W / James St,7021,02/13/2023 21:12,Bay St / Albert St,3393,Casual Member
20449884,424,7521,02/13/2023 21:15,Emerson Ave / Bloor St W,7326,02/13/2023 21:22,Davenport Rd / Lansdowne Ave,5794,Casual Member
20449921,460,7270,02/13/2023 21:19,Church St / Dundas St E - SMART,7100,02/13/2023 21:27,Dundas St E / Regent Park Blvd,516,Casual Member
20449922,373,7298,02/13/2023 21:20,Bathurst St / Adelaide St W,7022,02/13/2023 21:26,Simcoe St / Queen St W,4188,Casual Member
20449956,281,7027,02/13/2023 21:25,Beverley  St / Dundas St W,7032,02/13/2023 21:29,Augusta Ave / Dundas St W,785,Casual Member
20449961,358,7012,02/13/2023 21:26,Elizabeth St / Edward St (Bus Terminal),7161,02/13/2023 21:32,Beverley St / College St,6443,Casual Member
20449967,112,7333,02/13/2023 21:27,King St E / Victoria St,7009,02/13/2023 21:29,King St E / Jarvis St,529,Casual Member
20449989,827,7208,02/13/2023 21:32,80 Clinton St (North of College),7253,02/13/2023 21:46,John St  / Mercer St - SMART,5575,Casual Member
20449990,177,7548,02/13/2023 21:33,St Joseph St / Bay St - SMART,7409,02/13/2023 21:36,Isabella St / Church St,427,Casual Member
20449993,595,7216,02/13/2023 21:33,Wellington St W / Stafford St,7721,02/13/2023 21:43,NULL,6196,Annual Member
20450035,708,7531,02/13/2023 21:42,541 Huron St - SMART,7647,02/13/2023 21:54,Elm St/ University Ave (East Side),6577,Casual Member
20450045,503,7333,02/13/2023 21:43,King St E / Victoria St,7108,02/13/2023 21:52,Front St E / Cherry St,6467,Annual Member
